(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0DM95S8ZK,B0BRCJ5VYH,"NewEleven Gifts For Cat Mom, Cats Lover - Cat Gifts For Women - Cute Kitten Stuff, Cats Themed Gift For Women - Cute Funny Gift For Her, Best Friend - 16 Oz Coffee Glass",CZ-V369-AMB3,24,0,0.42%,0.00%,29,0,0.40%,0.00%,100.00%,0.00%,3,0,12.50%,0.00%,$29.97,$0.00,3,0
B0D6YH6BCN,B0BYDDFNBD,"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gift for Readers, Librarians, Bookaholics, Bookworm - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass",BC-HKBD-KBAM,18,0,0.32%,0.00%,22,0,0.30%,0.00%,100.00%,0.00%,3,0,16.67%,0.00%,$44.94,$0.00,3,0
B0FD9QBGZH,B0CDLQGPKC,"NewEleven Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler",38-P9JP-4W92,19,0,0.33%,0.00%,24,0,0.33%,0.00%,100.00%,0.00%,3,0,15.79%,0.00%,$47.94,$0.00,3,0
B0F9W75LLW,B0CG8NHNWF,"NewEleven Gifts For Mom, Wife - Gifts For Mom From Daughter, Son, Kids - Unique Birthday Present Ideas For Mother, Wife, New Mama From Daughter, Son, Husband - 20 Oz Tumbler",2F-5232-03M8,10,1,0.18%,0.91%,13,1,0.18%,0.69%,92.31%,0.00%,3,0,30.00%,0.00%,$59.94,$0.00,3,0
B0F9W75LLW,B0CKYJ8WLN,"NewEleven Fathers Day Gift For Grandpa From Granddaughter, Grandson - Birthday Present Ideas For Grandfather, New Grandfather, Promoted To Granddad, Grandchildren, Grandkids - 20 Oz Tumbler",FM-KSML-Z7CU,19,1,0.33%,0.91%,26,1,0.36%,0.69%,90.91%,100.00%,3,0,15.79%,0.00%,$53.94,$0.00,3,0
B0FGDHKH6G,B0CRKQR2KF,"NewEleven Gift For Friends, Bestie - Birthday Gifts for Women Friendship - Unique Friendship Gifts For Women, Friend, Bestie, Bff, Soul Sister, Work Bestie - 16 Oz Coffee Glass",C6-OPZ3-4B3S,23,0,0.41%,0.00%,30,0,0.41%,0.00%,96.43%,0.00%,3,0,13.04%,0.00%,$44.94,$0.00,3,0
B0F8VCZ61V,B0CYSTZG5R,"NewEleven Bridal Shower Gifts - Wedding Gifts For Bride - Bachelorette Party, Engagement Gift For Women - Gift For Bride To Be, Fiancee, Wifey, Her - 16 Oz Coffee Glass",UH-A4QB-NCR6,10,0,0.18%,0.00%,13,0,0.18%,0.00%,92.31%,0.00%,3,0,30.00%,0.00%,$29.97,$0.00,3,0
B0DP2KFK2P,B0DH7Y6RDX,"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass",IC-D6DJ-S9KY,20,0,0.35%,0.00%,31,0,0.42%,0.00%,100.00%,0.00%,3,0,15.00%,0.00%,$38.97,$0.00,3,0
B0F3D315RZ,B0DK16MCXG,"NewEleven Women - Friend Gifts Ornaments 2025 - Friendship Gifts for Friends, Birthday Gift for Women, Besties, Soul Sisters - Ceramic Christmas Ornaments",JC-JJYR-OWD3,6,0,0.11%,0.00%,9,0,0.12%,0.00%,100.00%,0.00%,11,0,183.33%,0.00%,$54.89,$0.00,3,0
B0FD9TKCYT,B0DYDZFRZD,"NewEleven Gift For Teachers - Teacher Appreciation Gifts For Women, New Teachers - Teacher Gifts For Women From Student, Friends, Family And Coworker - 20 Oz Tumbler",4E-EG59-NN41,10,1,0.18%,0.91%,16,1,0.22%,0.69%,100.00%,100.00%,3,0,30.00%,0.00%,$56.94,$0.00,3,0
B0F7H2RCV2,B0F13MKH7X,"NewEleven Retirement Gift For Woman 2025 - Coworker Leaving Gift, Going Away Gifts For Friends, Her, Mom, Boss - Farewell Gifts For Coworkers Women From Friend, Family And Colleague - 16 Oz Wine Glass",ML-PHKJ-4KBU,48,2,0.85%,1.82%,67,2,0.92%,1.38%,100.00%,100.00%,3,0,6.25%,0.00%,$71.94,$0.00,3,0
B0FH6R5YTH,B0FC69R4PK,"NewEleven Retirement Gift For Woman - Retirement Card For Women, Men, Boss - Funny Retirements Gifts For Men, Farewell Gifts For Coworkers From Work Bestie, Colleague - Greeting Card",A9-HSHI-ATQO,52,2,0.92%,1.82%,61,4,0.84%,2.76%,100.00%,100.00%,3,1,5.77%,50.00%,$17.97,$5.99,3,1
B0FHKT7T9Q,B0FC6DJMD9,"NewEleven Gifts For Mom - Heartfelt Message, Birthday Card For Mom From Daughter, Son, Kids - Meaningful Gift, Unique Present For Mother - Greeting Card",1E-URHL-R626,33,0,0.58%,0.00%,46,0,0.63%,0.00%,100.00%,0.00%,3,0,9.09%,0.00%,$17.97,$0.00,3,0
B0F9W75LLW,B0978WGWY4,"NewEleven Gifts For Him, Men - Gift For Men, Women, Dad, Husband, Friend - Thank You Gifts, Appreciation Gift, Graduation Presents For Men, Nurse, Teacher, Boss, Coworker - 20 Oz Tumbler",BJ-VG4K-QQW3,20,0,0.35%,0.00%,21,0,0.29%,0.00%,100.00%,0.00%,2,0,10.00%,0.00%,$33.96,$0.00,2,0
B0DVZ9NWDG,B09ZYCD6GX,"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler",1Q-FSNP-VBED,30,1,0.53%,0.91%,33,1,0.45%,0.69%,96.77%,100.00%,2,0,6.67%,0.00%,$39.96,$0.00,2,0
B0DM95S8ZK,B0BRCG7S9H,"NewEleven Gifts For Dog Lovers, Dogs Owners, Dog Moms, Fur Mama - Dog Mom Gifts For Women - Cute Funny Gift For Women, Best Friend, Girlfriend - 16 Oz Coffee Glass",2R-X9LF-IOEW,9,0,0.16%,0.00%,11,0,0.15%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,$19.98,$0.00,2,0
B0FG7PKPXP,B0BYDBW7PH,"NewEleven Gifts For Nurse - Nurse Gifts For Women - Caregiver Appreciation Gift, Nursing Student, Nurses Practitioner - RN Gift For Nurses Women - 16 Oz Coffee Glass",IP-TZ2U-AFMB,15,0,0.26%,0.00%,17,0,0.23%,0.00%,100.00%,0.00%,2,0,13.33%,0.00%,$19.98,$0.00,2,0
B0D6W5PCC1,B0CBJSYJJS,"NEWELEVEN 16 Oz Coffee Glass - Mom Birthday Gifts, Multicolor, Glass, 16 oz, Reusable, Insulated, Cylindrical, Casual, Cold Drinks, Christmas, Mother's Day, Birthday",IV-16R1-T5AZ,13,0,0.23%,0.00%,13,0,0.18%,0.00%,92.31%,0.00%,2,0,15.38%,0.00%,$25.96,$0.00,2,0
B0D8699Y17,B0CJ2CNDQT,"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For New Aunt, Auntie, Sister - Auntie Birthday Gift - Announcement, Promoted To Aunty - 16 Oz Coffee Glass",92-KAM5-CE6S,13,0,0.23%,0.00%,14,0,0.19%,0.00%,100.00%,0.00%,2,0,15.38%,0.00%,$29.96,$0.00,2,0
B0FFH2DPYK,B0CLYRNFBT,"NewEleven Birthday Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler",3N-MM56-1WA4,10,1,0.18%,0.91%,16,1,0.22%,0.69%,100.00%,100.00%,2,1,20.00%,100.00%,$31.98,$15.99,2,1
B0FD9QBGZH,B0CT8JTMF8,"NewEleven Birthday Gifts For Women - Funny Gag Gifts Ideas For Mom, Grandma, Wife, Her, Sister, Coworker - 40th 50th 60th 70th 80th Birthday Gifts For Women – 20 Oz Tumbler",T3-8QDV-BD6U,25,1,0.44%,0.91%,26,1,0.36%,0.69%,96.00%,0.00%,2,0,8.00%,0.00%,$31.96,$0.00,2,0
B0DJSXDDTF,B0D6GGZ5TL,"NewEleven Gifts New Home - Best Housewarming Gifts 2025, Housewarming Gift - Presents for Homeowners, First House Gift - New Home Candle",IV-JPRM-B4VI,18,0,0.32%,0.00%,23,0,0.32%,0.00%,100.00%,0.00%,3,0,16.67%,0.00%,$47.94,$0.00,2,0
B0DKDWHJ2P,B0DCJQ2SKV,"NewEleven Gifts For Mom, New Mom – 2025 Pregnancy Gifts For First Time Mother, Pregnant, Expecting Mama, Mother To Be, Mama, Mommy To Be - 16 Oz Coffee Glass",F5-C0C3-Z1JN,30,0,0.53%,0.00%,35,0,0.48%,0.00%,100.00%,0.00%,2,0,6.67%,0.00%,$25.98,$0.00,2,0
B0FG7PKPXP,B0DWN3SH33,"NewEleven Nurse Gifts For Women, Nursing Student, Nurses Practitioner, Registered Nurse - Gifts For Nurses From Friend, Family And Coworker - 16 Oz Coffee Glass",C0-X5FU-OU85,20,0,0.35%,0.00%,24,0,0.33%,0.00%,100.00%,0.00%,2,0,10.00%,0.00%,$29.98,$0.00,2,0
B0FFGT9TWF,B0F7XCP31P,"NewEleven Gift For Brother - Brother Birthday Gifts, Christian Gifts For Little, Adult Bro, Sibling - Meaningful Gift For Brothers From Sister, Family - Bible Jar",JB-RJTD-OQ2R,40,2,0.71%,1.82%,47,2,0.64%,1.38%,100.00%,100.00%,2,0,5.00%,0.00%,$37.96,$0.00,2,0
B0FFGT9TWF,B0F8VPS7QN,"NewEleven Best Friend Birthday Gifts For Women - Best Friend Gift For Her, Him - Bestie Gift, Christian Present From Friends - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse",FY-G9UN-GE5E,25,2,0.44%,1.82%,27,2,0.37%,1.38%,100.00%,100.00%,2,0,8.00%,0.00%,$35.96,$0.00,2,0
B0FH6R5YTH,B0FC5TLHKZ,"NewEleven Funny Boss Gifts - Appreciaton Card, Boss Birthday Card For Men, Women, Manager - Supervisor Gifts For Women From Coworker, Colleague - Greeting Card",RT-64X6-JD53,25,2,0.44%,1.82%,25,2,0.34%,1.38%,100.00%,0.00%,2,0,8.00%,0.00%,$9.98,$0.00,2,0
B0FH6R5YTH,B0FC6CL2XN,"NewEleven Teacher Thank You Cards - Teachers Appreciation Gifts, Heartfelt Messeage, Meaningful Thank You Teacher Gifts From Student, Kids - Greeting Card",DM-O5C7-TN8L,18,0,0.32%,0.00%,20,0,0.27%,0.00%,100.00%,0.00%,2,0,11.11%,0.00%,$9.98,$0.00,2,0
B0FCLHRJ36,B0FCLHRJ36,"NewEleven Birthday Gifts for Women - Thank You Present, Christian Gifts for Women, Mom, Teacher - Inspirational Gift for Coworker - Handmade Positive Sunflower Doll Crochet with Card",0M-ATAJ-MC5Y,42,0,0.74%,0.00%,46,0,0.63%,0.00%,100.00%,0.00%,2,0,4.76%,0.00%,$25.96,$0.00,2,0
B0FJDY1LNS,B0B9RLH8RV,"NewEleven Retirement Gifts For Women 2024 - Happy Retirement Gift - Coworker Leaving, Farewell, Goodbye Gifts For Coworkers, Friends - 12 Oz Tumbler",HB-YPM1-SCJA,10,0,0.18%,0.00%,10,0,0.14%,0.00%,100.00%,0.00%,1,1,10.00%,0.00%,$22.98,$22.98,1,1
B0DVZ28QXB,B0BC8SB3Y4,"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For New Aunt, Auntie, Sister - Aunts Birthday Gift - Announcement, Promoted To Aunty, Best Auntie Ever - 16 Oz Coffee Glass",DT-HT71-4QRG,13,0,0.23%,0.00%,20,0,0.27%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,$12.98,$0.00,1,0
B0F8VCZ61V,B0BDLH8KX3,"NewEleven Gifts For Wife, Her - Wife Gifts From Husband - Gift For Her - Gift Ideas For Women, Bride To Be, Fiancee, Wifey - 16 Oz Coffee Glass",47-ZC5Z-3DOW,5,0,0.09%,0.00%,6,0,0.08%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$11.99,$0.00,1,0
B0D6W5PCC1,B0BHWDNYVL,"NewEleven Gifts For Mom - Present For Mom From Daughter, Son, Kids - Unique Birthday Gifts For Mother, New Mom, Mommy, Pregnancy - 16 Oz Coffee Glass",CW-5CAB-L7CZ,8,0,0.14%,0.00%,10,0,0.14%,0.00%,90.00%,0.00%,1,0,12.50%,0.00%,$13.99,$0.00,1,0
B0F8VCZ61V,B0BRCCZLL8,"NewEleven Bridal Shower Gifts - Wedding Gifts For Bride - Bachelorette Gift, Engagement Presents For Women - Gift For Bride To Be, Fiancee, Wifey, Her - 16 Oz Coffee Glass",63-QY4L-OED4,5,0,0.09%,0.00%,7,0,0.10%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$13.98,$0.00,1,0
B0DK4PDRY3,B0C23Y5ZYH,"NewEleven Penguin Gifts For Women - Penguin Stuff For Pengy Lovers - Cute Funny Birthday Gift, Gift For Women, Best Friend, Sister, Daughter, Coworker - 16 Oz Coffee Glass",TU-6PXW-EYJS,1,0,0.02%,0.00%,2,0,0.03%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$14.98,$0.00,1,0
B0DYP51XSW,B0C3CW184G,"NewEleven Retirement Gifts For Woman 2025 - Happy Retirement Gifts For Coworker Leaving - Farewell, Goodbye Presents For Women, Coworkers, Friends - 20 Oz Tumbler",L6-4LV1-54DE,7,1,0.12%,0.91%,7,1,0.10%,0.69%,100.00%,0.00%,1,0,14.29%,0.00%,$19.98,$0.00,1,0
B0FJDLVWD4,B0C9D2PHMH,"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Auntie, Sister - Aunty Birthday Gift, Announcement, Promoted To Auntie, Best Aunty Ever - 20 Oz Tumbler",GX-USB4-E6T8,6,0,0.11%,0.00%,7,0,0.10%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$15.98,$0.00,1,0
B0D6Y54MJD,B0CCDLWRTD,"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women, Her, Friends - Book Accessories, Bookish Gifts For Writers, Readers, Librarian, Bookaholic, Bookworm – 16 Oz Coffee Glass",68-JFET-D7YN,1,0,0.02%,0.00%,1,0,0.01%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$13.98,$0.00,1,0
B0F9W75LLW,B0CHJ1V1RR,"NewEleven Fathers Day Gift For Dad, Men - Funny Birthday Gifts For Dad, Men, Car Guys - Unique Present Idea For Father, Husband, Uncle, Guys From Daughter, Son, Kids, Wife - 20 Oz Tumbler",0I-V2OD-GO56,5,0,0.09%,0.00%,6,0,0.08%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$14.98,$0.00,1,0
B0FD9TKCYT,B0CHJ3W9SQ,"NewEleven Gifts For Coworker Friends – Work Bestie Gifts For Women Friendship - Unique Present Ideas For Coworker Leaving, Going Away, Goodbye, Farewell Party – 20 Oz Tumbler",LA-XF5O-M492,20,0,0.35%,0.00%,27,0,0.37%,0.00%,100.00%,0.00%,1,0,5.00%,0.00%,$19.98,$0.00,1,0
B0F9W75LLW,B0CJX4XSXB,"NewEleven Gifts For Mom - Birthday Gifts For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama - 20 Oz Tumbler",S8-FINW-47HP,12,0,0.21%,0.00%,13,0,0.18%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,$19.98,$0.00,1,0
B0F9W75LLW,B0CM5RJ8VD,"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Kids - Husband Gift - Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler",1J-71GS-RJFC,19,0,0.33%,0.00%,25,0,0.34%,0.00%,95.45%,0.00%,1,0,5.26%,0.00%,$19.98,$0.00,1,0
B0F9W75LLW,B0CQ4X98YF,"NewEleven Fathers Day Gift For Grandpa - Grandpa Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandfather, New Granddad, Promoted To Granddad, Grandchildren - 20 Oz Tumbler",IW-TRN7-KQLA,5,0,0.09%,0.00%,7,0,0.10%,0.00%,83.33%,0.00%,1,0,20.00%,0.00%,$19.98,$0.00,1,0
B0F9W75LLW,B0CRDFWF44,"NewEleven Fathers Day Gift For Him - Birthday Gifts For Men, Funny Gift For Dad, Husband, Grandpa, Uncle, Old Men - Cool Gifts For Dad From Daughter, Son – 20 Oz Tumbler",A5-0R5N-261B,8,0,0.14%,0.00%,8,0,0.11%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,$19.98,$0.00,1,0
B0F7H2RCV2,B0CWNTN1JN,"NewEleven Retirement Gifts For Women 2025 - Happy Retirement Party Decorations - Coworker Leaving Gifts, Farewell Gift, Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass",XL-MR6A-RPZ5,37,2,0.65%,1.82%,40,2,0.55%,1.38%,100.00%,100.00%,1,0,2.70%,0.00%,$23.98,$0.00,1,0
B0FHPQWHQY,B0CY4G9VSR,"NewEleven Trucker Cap for Men, Dad, Husband, Fisherman – Funny Fishing Hat, Trucker Hat Birthday Present for Him, Father, Guys Who Love Fishing",BP-B33W-HG8K,30,1,0.53%,0.91%,43,1,0.59%,0.69%,100.00%,100.00%,1,0,3.33%,0.00%,$19.98,$0.00,1,0
B0D6VF9KJW,B0CY4VFW91,"NewEleven Fathers Day Gift For Men, Dad, Husband, Him - Aprons For Men With Pockets - Funny Gifts For Men, Dad, Husband, Him - Grill Cooking BBQ Kitchen Chef Apron",7G-UBOK-AMA7,3,0,0.05%,0.00%,4,0,0.05%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$15.98,$0.00,1,0
B0D6Y54MJD,B0CZDV6J3V,"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Book Themed Gift for Readers, Librarians, Bookaholics - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass",0B-GUIB-F6GL,4,1,0.07%,0.91%,5,1,0.07%,0.69%,100.00%,0.00%,1,0,25.00%,0.00%,$13.98,$0.00,1,0
B0D1GHNG9D,B0D1GHNG9D,"NewEleven Gifts For Teacher - Teacher Gifts For Women - Teachers Appreciation, Retirement, Graduation Presents - End Of Year Teachers Gift From Student - 16 Oz Coffee Glass",DQ-DU5J-C7CQ,4,0,0.07%,0.00%,6,0,0.08%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$12.99,$0.00,1,0
B0DKDWHJ2P,B0D1K731RT,"NewEleven Gifts For Girl Mom - Gift For A Mom Of Girls, Pregnant Moms, Expecting Moms, Mama, Mother To Be, Mommy To Be, First Time Mommy - 16 Oz Coffee Glass",9U-YWFQ-3O7Z,32,1,0.56%,0.91%,36,1,0.49%,0.69%,100.00%,0.00%,1,0,3.13%,0.00%,$15.98,$0.00,1,0
B0DK4PDRY3,B0D5YGB4KV,"NewEleven Witchy Gifts for Women, Witch Gifts, Witch Stuff, Witch Accessories - Birthday Halloween Presents for Women Witches Wiccan Her Friend Sister Daughter Female - 16 Oz Coffee Glass",ZB-3CPZ-WSS8,2,0,0.04%,0.00%,2,0,0.03%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$15.99,$0.00,1,0
B0FFH2DPYK,B0D5YHG24C,"NewEleven 50th Birthday Gifts For Women, 50th Birthday Decorations, 50 Years Old Gifts For Her, Sister, Mom, Bestie, 1975 Birthday Gift For Women, Fifties Wine Tumbler - 12 Oz Tumbler",V3-2DHI-A0G1,8,0,0.14%,0.00%,10,0,0.14%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,$16.98,$0.00,1,0
B0F4CLW9JM,B0D6144Q48,"NewEleven House Warming Gifts, New Home Ornament 2025, Dream Home Presents Ideas for Couple - Welcome Home Gifts, Housewarming Gift New Home, Best Housewarming Gift 2024 - Ceramic Ornament",1Z-298F-OLVI,2,0,0.04%,0.00%,2,0,0.03%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$7.99,$0.00,1,0
B0D6NQ8KL6,B0D6NQ8KL6,"NewEleven Canvas Book Tote Bag Gifts For Readers, Novel Lovers Gift, Bookish Gifts - Gift For Book Lovers Readers Nerds Bookworm Librarian Women - Bookish Items, Reading Accessories",9K-KRK1-ALN8,1,0,0.02%,0.00%,1,0,0.01%,0.00%,100.00%,0.00%,2,0,200.00%,0.00%,$19.98,$0.00,1,0
B0FFH2DPYK,B0D79751XN,"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations For Women - 30 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Thirties Era Wine Tumbler - 12 Oz Tumbler",BA-CM7Z-VMQN,6,1,0.11%,0.91%,8,1,0.11%,0.69%,100.00%,0.00%,1,0,16.67%,0.00%,$12.98,$0.00,1,0
B0DJSXDDTF,B0D82XJDLM,"NewEleven Pet Memorial Gifts for Dogs, Cat Loss Gift - Dog Remembrance, Loss of Pet Sympathy Gifts, Pet Passing Away Gift, Rainbow Bridge Dog Remembrance Presents - Memorial Candle",U6-ZP01-FHVD,4,0,0.07%,0.00%,8,0,0.11%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$15.98,$0.00,1,0
B0DJSXDDTF,B0D831XY4Y,"NewEleven Retirement Candle - Funny Retirement Gift for Woman - Retired Gift Idea for Mom, Nurse, Teacher, Coworker & Friends - Scented Candle",8G-IBWS-BHP3,7,0,0.12%,0.00%,9,0,0.12%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,$15.98,$0.00,1,0
B0DKJ5THF2,B0DHC2C1S4,"NewEleven 50th Birthday Gifts for Men Women - 1975 Birthday Decorations for Him, Her - Gifts for People Turning 50 Year Old Mom, Dad, Wife, Husband - Retro Trucker Hat",S1-6FQM-HSP6,13,0,0.23%,0.00%,21,0,0.29%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,$17.98,$0.00,1,0
B0F4CLW9JM,B0DK16SMD9,"NewEleven Engagement Gifts for Couples 2024 - First Christmas Engaged Gifts for Her - Engagement Gift for Newly Engaged Couples, Her, Women, Friends, Bride to Be Gift, Glass Christmas Ornaments",Q6-R02W-6Y1G,9,0,0.16%,0.00%,10,0,0.14%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,$7.99,$0.00,1,0
B0F3CR1LBF,B0DLVRTFN9,"NewEleven Godmother Gifts for Christmas, Godmom Proposal Gift - Will You Be My Godmother - Mom Present from Godchild - Christmas Ornament 2025",64-SAL7-XCWT,3,0,0.05%,0.00%,4,0,0.05%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$4.99,$0.00,1,0
B0F4CLW9JM,B0DPM5JXP7,"NewEleven House Warming Gifts, New Home Ornament 2025, Dream Home Gift Ideas Decor - Welcome Home Gifts, Housewarming Gift New Home, Best Housewarming Presents 2025 - Glass Ornament",BK-7AQP-YXO7,11,0,0.19%,0.00%,13,0,0.18%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,$9.99,$0.00,1,0
B0DQ42YY8T,B0DQ42YY8T,"NewEleven Gifts for Women, Gift for Her, Mom, Friends, A Year of Promises of God Bible Scripture Memory Verse Cards Set of 52 - Christian, Religious, Inspirational Gifts for Women",GQ-R013-PDDU,4,0,0.07%,0.00%,7,0,0.10%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$9.98,$0.00,1,0
B0F48FK7R3,B0DWMZXCZP,"NewEleven Class Of 2025 Graduation Gifts For Her, Friends - Funny Master Degree, College Graduation Gifts From Friends And Family - 16 Oz Coffee Glass",UZ-8P0A-GPKD,5,0,0.09%,0.00%,6,0,0.08%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$11.99,$0.00,1,0
B0FD9TKCYT,B0DWN2GX75,"NewEleven Nurse Gifts For Women, Nursing Student, Nurses Practitioner, Registered Nurses - Nurse Appreciation Gifts For Women From Friends, Family And Coworker - 20 Oz Tumbler",P3-U5Q5-Y2JP,23,1,0.41%,0.91%,28,1,0.38%,0.69%,100.00%,100.00%,1,0,4.35%,0.00%,$12.98,$0.00,1,0
B0F9WD297S,B0F2T6J36X,"NewEleven Gifts For Mom, Gifts Cards For Mommy From Daughter, Son, Kids - Funny Present For Birthday, Humorous Mom Greeting Card",JU-SXX5-LD1M,2,0,0.04%,0.00%,2,0,0.03%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$7.99,$0.00,1,0
B0FHKT7T9Q,B0F59X5XB6,"NewEleven Dad Birthday Gift - Meaningful Present For Dads, Bonus Dads - Cute Dad Birthday Card, Fathers Day Card From Son, Daughter, Favorite Kids - Greeting Card",BQ-8IHB-2PJV,5,0,0.09%,0.00%,6,0,0.08%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$7.99,$0.00,1,0
B0FHKT7T9Q,B0F59YJV71,"NewEleven Dad Birthday Card - Gifts For Dad From Daughter, Son, Kid - Father's Day Gift Idea For Dads, Bonus Dads - Humorous Greeting Card",50-79MF-SYWH,31,0,0.55%,0.00%,36,0,0.49%,0.00%,100.00%,0.00%,1,0,3.23%,0.00%,$7.99,$0.00,1,0
B0FFGT9TWF,B0F7WYS1R1,"NewEleven Uncle Birthday Gifts - Gift For Uncle, Funcle - Meaningful Present, Birthday Gift For Uncles From Newphew, Niece, Kids - Bible Jar",YA-B9EW-YOZ9,13,0,0.23%,0.00%,17,0,0.23%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,$18.98,$0.00,1,0
B0FFGT9TWF,B0FBQZZK71,"NewEleven Gifts For Grandma - Christian Gift, Nana Gift, Grandma Birthday Gifts From Granddaughter, Grandson, Kids - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse",RW-PY02-EIMY,4,0,0.07%,0.00%,4,0,0.05%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$17.98,$0.00,1,0
B0FHKT7T9Q,B0FC5TBFWB,"NewEleven Dog Dad Gifts For Men - Humorous Present, Cute Birthday Gifts For Dog Lovers, Husband, Him - Funny Dog Dad Card From Friend, Family - Greeting Card",60-KN47-M9LV,10,0,0.18%,0.00%,11,0,0.15%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,$6.99,$0.00,1,0
B0FH6R5YTH,B0FC5W1QX7,"NewEleven Boss Gifts For Women, Men - Boss Birthday Card, Thank You Gift, Heartfelt Message For Leader - Appreciation Present For Manager Form Colleague, Coworker - Greeting Card",SS-6UAT-LTMJ,25,0,0.44%,0.00%,29,0,0.40%,0.00%,100.00%,0.00%,1,0,4.00%,0.00%,$4.99,$0.00,1,0
B0FH6R5YTH,B0FC6CNPQK,"NewEleven Thank You Cards - Teacher Appreciation Gifts, Thanks You Present For Friend, Teacher, Boss - Thank You Gifts For Women, Men From Bestie, Family, Colleague - Greeting Card",4R-QNTR-6X4P,27,0,0.48%,0.00%,29,0,0.40%,0.00%,100.00%,0.00%,1,0,3.70%,0.00%,$4.99,$0.00,1,0
